twp90_pct,x1_bi_rate_pct,x2_inflasi_yoy,bi_rate_lag_1,bi_rate_lag_3,inflasi_lag_1,inflasi_lag_3,inflasi_mom,twp90_lag_1,twp90_lag_2,twp90_lag_3,twp90_lag_6,twp90_lag_12,twp90_roll3_mean,twp90_roll3_std,twp90_mom,log_pdrb,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio,x10_rasio_umkm,log_pdrb_x_month,x5_penetrasi_internet_pct_x_month,x8_ldr_pct_x_month,x9_npl_ratio_x_month,x10_rasio_umkm_x_month,provinsi_id,bulan_sin,bulan_cos,time_trend,nama_provinsi,tahun,bulan
0.0199,4.75,0.0231,5.0,5.5,0.0195,0.0183,0.003599999999999999,0.0233,0.0247,0.0273,0.0271,0.0194,0.022633333333333328,0.0024684678108764266,-0.0034000000000000002,18.128629138982642,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,13.596471854236981,0.629925,0.59985,0.021075,0.2067,1,-1.0,-1.8369701987210297e-16,45,Banten,2025,9
0.0201,4.75,0.0275,4.75,5.25,0.0231,0.0229,0.004400000000000001,0.0199,0.0233,0.0247,0.0227,0.019,0.021099999999999997,0.0019078784028338143,0.0001999999999999988,18.128629138982642,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,15.107190949152203,0.6999166666666666,0.6665,0.02341666666666667,0.22966666666666669,1,-0.8660254037844386,0.5000000000000001,46,Banten,2025,10
0.0258,4.75,0.0256,4.75,5.0,0.0275,0.0195,-0.001899999999999999,0.0201,0.0199,0.0233,0.0267,0.0202,0.021933333333333332,0.0033501243758005516,0.0057,18.128629138982642,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,16.617910044067422,0.7699083333333333,0.73315,0.02575833333333333,0.2526333333333333,1,-0.5000000000000004,0.8660254037844384,47,Banten,2025,11
0.0243,4.75,0.0274,4.75,4.75,0.0256,0.0231,0.0017999999999999995,0.0258,0.0201,0.0199,0.0273,0.0211,0.023399999999999994,0.0029546573405387824,-0.0015000000000000013,18.128629138982642,6.69,0.8399,268278.77,97.0,0.7998,0.0281,0.2756,18.128629138982642,0.8399,0.7998,0.0281,0.2756,1,-2.4492935982947064e-16,1.0,48,Banten,2025,12
0.0305,5.75,0.0009,5.5,4.75,0.0055,-0.0005,-0.0046,0.0287,0.0304,0.0336,0.0243,0.0234,0.029866666666666666,0.0010115993936995814,0.0017999999999999995,19.592081801674965,7.18,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,1.6326734834729137,0.07246666666666667,0.08509166666666665,0.0015416666666666664,0.003533333333333333,2,0.49999999999999994,0.8660254037844387,13,Dki Jakarta,2023,1
0.0279,5.75,0.0019,5.75,5.25,0.0009,0.0005,0.001,0.0305,0.0287,0.0304,0.0278,0.0218,0.029033333333333338,0.0013316656236958852,-0.002599999999999998,19.592081801674965,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,3.2653469669458275,0.14493333333333333,0.1701833333333333,0.003083333333333333,0.007066666666666666,2,0.8660254037844386,0.5000000000000001,14,Dki Jakarta,2023,2
0.0279,5.75,0.0036,5.75,5.5,0.0019,0.0055,0.0017,0.0279,0.0305,0.0287,0.028,0.0223,0.028766666666666666,0.0015011106998930321,0.0,19.592081801674965,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,4.898020450418741,0.2174,0.255275,0.004625,0.0106,2,1.0,6.123233995736766e-17,15,Dki Jakarta,2023,3
0.0294,5.75,0.004,5.75,5.75,0.0036,0.0009,0.0004000000000000002,0.0279,0.0279,0.0305,0.0336,0.0205,0.028399999999999998,0.0008660254037844467,0.0014999999999999979,19.592081801674965,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,6.530693933891655,0.28986666666666666,0.3403666666666666,0.006166666666666666,0.014133333333333333,2,0.8660254037844387,-0.4999999999999998,16,Dki Jakarta,2023,4
0.0323,5.75,-0.001,5.75,5.75,0.004,0.0019,-0.005,0.0294,0.0279,0.0279,0.0304,0.0209,0.02986666666666667,0.002236813209307685,0.0029000000000000033,19.592081801674965,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,8.163367417364569,0.36233333333333334,0.4254583333333333,0.0077083333333333335,0.017666666666666667,2,0.49999999999999994,-0.8660254037844387,17,Dki Jakarta,2023,5
0.0313,5.75,0.0001,5.75,5.75,-0.001,0.0036,0.0011,0.0323,0.0294,0.0279,0.0287,0.0242,0.031,0.0014730919862656262,-0.0010000000000000009,19.592081801674965,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,9.796040900837482,0.4348,0.51055,0.00925,0.0212,2,1.2246467991473532e-16,-1.0,18,Dki Jakarta,2023,6
0.031,5.75,0.0019,5.75,5.75,0.0001,0.004,0.0018,0.0313,0.0323,0.0294,0.0305,0.0243,0.03153333333333334,0.0006806859285554038,-0.00030000000000000165,19.592081801674965,7.57,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,11.428714384310396,0.5072666666666668,0.5956416666666666,0.010791666666666666,0.024733333333333336,2,-0.4999999999999997,-0.8660254037844388,19,Dki Jakarta,2023,7
0.0281,5.75,0.0001,5.75,5.75,0.0019,-0.001,-0.0018,0.031,0.0313,0.0323,0.0279,0.0278,0.030133333333333335,0.0017672954855748769,-0.0029,19.592081801674965,6.53,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,13.06138786778331,0.5797333333333333,0.6807333333333332,0.012333333333333332,0.028266666666666666,2,-0.8660254037844385,-0.5000000000000004,20,Dki Jakarta,2023,8
0.0273,5.75,0.0019,5.75,5.75,0.0001,0.0001,0.0018,0.0281,0.031,0.0313,0.0279,0.028,0.028800000000000003,0.001946792233393179,-0.0007999999999999986,19.592081801674965,6.53,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,14.694061351256224,0.6522,0.765825,0.013874999999999998,0.0318,2,-1.0,-1.8369701987210297e-16,21,Dki Jakarta,2023,9
0.0285,6.0,0.0013,5.75,5.75,0.0019,0.0019,-0.0006000000000000001,0.0273,0.0281,0.031,0.0294,0.0336,0.027966666666666667,0.0006110100926607797,0.0011999999999999997,19.592081801674965,6.53,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,16.326734834729137,0.7246666666666667,0.8509166666666667,0.015416666666666667,0.035333333333333335,2,-0.8660254037844386,0.5000000000000001,22,Dki Jakarta,2023,10
0.0283,6.0,0.003,6.0,5.75,0.0013,0.0001,0.0017000000000000001,0.0285,0.0273,0.0281,0.0323,0.0304,0.028033333333333337,0.0006429100507328642,-0.00020000000000000226,19.592081801674965,6.53,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,17.95940831820205,0.7971333333333334,0.9360083333333332,0.016958333333333332,0.03886666666666667,2,-0.5000000000000004,0.8660254037844384,23,Dki Jakarta,2023,11
