province_norm,ym,year,month,twp90_pct,x1_bi_rate_pct,x2_inflasi_mtom_pct,x3_pdrb_per_kapita,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio_pct,x10_rasio_umkm_pct,imputed_pdrb,imputed_tpt,imputed_internet,imputed_perbanking,source_missing_perbanking
kalimantan timur,2025-02,2025,2,0.018200,5.750000,-0.003000,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-03,2025,3,,5.750000,0.013600,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-04,2025,4,0.021000,5.750000,0.015700,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-05,2025,5,0.022100,5.750000,0.010300,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-06,2025,6,0.019400,5.500000,0.016200,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-07,2025,7,0.018800,5.250000,0.020800,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-08,2025,8,0.016600,5.000000,0.017900,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-09,2025,9,0.016400,4.750000,0.017700,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-10,2025,10,0.016000,4.750000,0.019400,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-11,2025,11,0.016900,4.750000,0.022800,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan timur,2025-12,2025,12,0.016300,4.750000,0.026800,208331000.000000,6.830000,0.888300,165206.040000,110,,0.021200,0.332200,True,True,True,True,False
kalimantan utara,2021-01,2021,1,0.005400,3.750000,,157092000.000000,,,,,,,,True,False,False,False,True
kalimantan utara,2021-02,2021,2,0.005400,3.500000,-0.070000,157092000.000000,4.670000,,,,,,,True,True,False,False,True
kalimantan utara,2021-03,2021,3,0.006000,3.500000,0.225000,157092000.000000,4.670000,,,,,,,True,True,False,False,True
kalimantan utara,2021-04,2021,4,0.008200,3.500000,,157092000.000000,4.670000,,,,,,,True,True,False,False,True
kalimantan utara,2021-05,2021,5,0.011800,3.500000,,157092000.000000,4.670000,,,,,,,True,True,False,False,True
kalimantan utara,2021-06,2021,6,0.014200,3.500000,,157092000.000000,4.670000,,,,,,,True,True,False,False,True
kalimantan utara,2021-07,2021,7,0.015600,3.500000,,157092000.000000,4.670000,,,,,,,True,True,False,False,True
kalimantan utara,2021-08,2021,8,0.014400,3.500000,-0.390000,157092000.000000,4.580000,,,,,,,True,True,False,False,True
kalimantan utara,2021-09,2021,9,0.016000,3.500000,0.130000,157092000.000000,4.580000,,,,,,,True,True,False,False,True
kalimantan utara,2021-10,2021,10,0.019200,3.500000,0.190000,157092000.000000,4.580000,,,,,,,True,True,False,False,True
kalimantan utara,2021-11,2021,11,0.020400,3.500000,0.615000,157092000.000000,4.580000,,,,,,,True,True,False,False,True
kalimantan utara,2021-12,2021,12,0.020400,3.500000,1.105000,157092000.000000,4.580000,,,,,,,True,True,False,False,True
kalimantan utara,2022-01,2022,1,0.023600,3.500000,0.800000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-02,2022,2,0.020200,3.500000,0.000000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-03,2022,3,0.019900,3.500000,1.010000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-04,2022,4,0.021900,3.500000,0.665000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-05,2022,5,0.026600,3.500000,0.765000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-06,2022,6,0.030400,3.500000,1.000000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-07,2022,7,0.033600,3.500000,0.420000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-08,2022,8,0.028100,3.750000,-0.625000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-09,2022,9,0.027900,4.250000,1.145000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-10,2022,10,0.018100,4.750000,0.080000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-11,2022,11,0.021600,5.250000,0.155000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2022-12,2022,12,0.019200,5.500000,0.390000,192588000.000000,4.580000,0.721000,,,,,,True,True,True,False,True
kalimantan utara,2023-01,2023,1,0.019200,5.750000,0.140000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-02,2023,2,0.019200,5.750000,0.170000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-03,2023,3,0.020200,5.750000,0.235000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-04,2023,4,0.018500,5.750000,0.540000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-05,2023,5,0.018300,5.750000,-0.085000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-06,2023,6,0.016600,5.750000,0.245000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-07,2023,7,0.021000,5.750000,0.350000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-08,2023,8,0.014600,5.750000,-0.045000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-09,2023,9,0.016100,5.750000,-0.205000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-10,2023,10,0.016800,6.000000,0.165000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-11,2023,11,0.015400,6.000000,0.345000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2023-12,2023,12,0.016500,6.000000,0.545000,201789000.000000,4.580000,0.747500,,,,,,True,True,True,False,True
kalimantan utara,2024-01,2024,1,0.016200,6.000000,0.019900,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-02,2024,2,0.013300,6.000000,0.023300,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-03,2024,3,0.014800,6.000000,0.026200,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-04,2024,4,0.012200,6.250000,0.024700,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-05,2024,5,0.013800,6.250000,0.024200,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-06,2024,6,0.014400,6.250000,0.023900,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-07,2024,7,0.012000,6.250000,0.019800,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-08,2024,8,0.011000,6.250000,0.015900,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-09,2024,9,0.011400,6.000000,0.017400,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-10,2024,10,0.010400,6.000000,0.022000,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-11,2024,11,0.011700,6.000000,0.016800,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2024-12,2024,12,0.013800,6.000000,0.012900,198677000.000000,4.580000,0.666900,,,,,,True,True,True,False,True
kalimantan utara,2025-01,2025,1,0.013100,5.750000,-0.001200,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-02,2025,2,0.015500,5.750000,-0.004900,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-03,2025,3,,5.750000,0.012400,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-04,2025,4,0.014500,5.750000,0.013000,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-05,2025,5,0.025700,5.750000,0.012400,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-06,2025,6,0.030800,5.500000,0.013800,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-07,2025,7,0.031100,5.250000,0.019900,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-08,2025,8,0.036600,5.000000,0.022400,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-09,2025,9,0.035000,4.750000,0.023200,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-10,2025,10,0.046100,4.750000,0.022300,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-11,2025,11,0.044900,4.750000,0.024700,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kalimantan utara,2025-12,2025,12,0.044500,4.750000,0.025700,208210000.000000,4.580000,0.701500,,,,,,True,True,True,False,True
kepulauan bangka belitung,2021-01,2021,1,0.005500,3.750000,,58406000.000000,,,22953.450000,31,,0.022100,0.406700,True,False,False,True,False
kepulauan bangka belitung,2021-02,2021,2,0.005400,3.500000,-0.025000,58406000.000000,5.040000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-03,2021,3,0.005400,3.500000,-0.150000,58406000.000000,5.040000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-04,2021,4,0.005700,3.500000,,58406000.000000,5.040000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-05,2021,5,0.010600,3.500000,,58406000.000000,5.040000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-06,2021,6,0.008600,3.500000,,58406000.000000,5.040000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-07,2021,7,0.010100,3.500000,,58406000.000000,5.040000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-08,2021,8,0.010600,3.500000,0.005000,58406000.000000,5.030000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-09,2021,9,0.015500,3.500000,0.490000,58406000.000000,5.030000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-10,2021,10,0.018200,3.500000,-0.205000,58406000.000000,5.030000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-11,2021,11,0.019000,3.500000,0.575000,58406000.000000,5.030000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2021-12,2021,12,0.020100,3.500000,1.205000,58406000.000000,5.030000,,22953.450000,31,,0.022100,0.406700,True,True,False,True,False
kepulauan bangka belitung,2022-01,2022,1,0.020800,3.500000,0.880000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-02,2022,2,0.018700,3.500000,-1.305000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-03,2022,3,0.017700,3.500000,1.195000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-04,2022,4,0.018800,3.500000,2.200000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-05,2022,5,0.018000,3.500000,1.545000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-06,2022,6,0.018400,3.500000,-0.125000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-07,2022,7,0.020000,3.500000,1.065000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-08,2022,8,0.020700,3.750000,-1.425000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-09,2022,9,0.023000,4.250000,0.720000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-10,2022,10,0.016500,4.750000,-0.650000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-11,2022,11,0.017500,5.250000,-0.225000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2022-12,2022,12,0.015100,5.500000,1.210000,63866000.000000,5.030000,0.801000,24448.700000,31,,0.033000,0.801200,True,True,True,True,False
kepulauan bangka belitung,2023-01,2023,1,0.014900,5.750000,0.805000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-02,2023,2,0.014200,5.750000,-0.285000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-03,2023,3,0.014200,5.750000,0.480000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-04,2023,4,0.012900,5.750000,0.385000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-05,2023,5,0.015100,5.750000,0.645000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-06,2023,6,0.016000,5.750000,0.185000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-07,2023,7,0.020200,5.750000,0.435000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-08,2023,8,0.011900,5.750000,-0.170000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-09,2023,9,0.012700,5.750000,1.010000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-10,2023,10,0.013000,6.000000,-0.370000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-11,2023,11,0.014200,6.000000,-0.080000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2023-12,2023,12,0.014200,6.000000,-0.155000,67813000.000000,5.030000,0.826600,23323.240000,30,,0.016300,0.781300,True,True,True,True,False
kepulauan bangka belitung,2024-01,2024,1,0.014100,6.000000,0.012100,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-02,2024,2,0.014500,6.000000,0.018600,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-03,2024,3,0.014300,6.000000,0.018000,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-04,2024,4,0.011900,6.250000,0.019300,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-05,2024,5,0.014200,6.250000,0.012500,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-06,2024,6,0.013300,6.250000,0.010800,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-07,2024,7,0.014600,6.250000,0.008400,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-08,2024,8,0.016600,6.250000,0.010200,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-09,2024,9,0.017800,6.000000,0.004900,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-10,2024,10,0.020100,6.000000,0.002200,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-11,2024,11,0.020000,6.000000,0.002200,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2024-12,2024,12,0.020100,6.000000,0.007500,70193000.000000,5.030000,0.848300,22868.340000,30,,0.016500,0.831600,True,True,True,True,False
kepulauan bangka belitung,2025-01,2025,1,0.020800,5.750000,-0.002300,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-02,2025,2,0.020600,5.750000,-0.006400,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-03,2025,3,,5.750000,0.011300,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-04,2025,4,0.019800,5.750000,0.013700,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-05,2025,5,0.019500,5.750000,0.007900,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-06,2025,6,0.016000,5.500000,0.009900,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-07,2025,7,0.016300,5.250000,0.020500,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-08,2025,8,0.018100,5.000000,0.013400,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-09,2025,9,0.013800,4.750000,0.018200,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-10,2025,10,0.014500,4.750000,0.025100,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-11,2025,11,0.015000,4.750000,0.028700,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan bangka belitung,2025-12,2025,12,0.015700,4.750000,0.027700,75323000.000000,5.030000,0.808800,24610.480000,30,,0.020000,0.878000,True,True,True,True,False
kepulauan riau,2021-01,2021,1,0.011000,3.750000,,131884000.000000,,,53870.550000,61,,0.029900,0.244500,True,False,False,True,False
kepulauan riau,2021-02,2021,2,0.008800,3.500000,-0.595000,131884000.000000,10.120000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-03,2021,3,0.008800,3.500000,-0.220000,131884000.000000,10.120000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-04,2021,4,0.009000,3.500000,,131884000.000000,10.120000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-05,2021,5,0.007600,3.500000,,131884000.000000,10.120000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-06,2021,6,0.010800,3.500000,,131884000.000000,10.120000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-07,2021,7,0.013500,3.500000,,131884000.000000,10.120000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-08,2021,8,0.013500,3.500000,-0.380000,131884000.000000,9.910000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-09,2021,9,0.014800,3.500000,0.260000,131884000.000000,9.910000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-10,2021,10,0.017400,3.500000,0.240000,131884000.000000,9.910000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-11,2021,11,0.018900,3.500000,0.855000,131884000.000000,9.910000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2021-12,2021,12,0.020400,3.500000,0.500000,131884000.000000,9.910000,,53870.550000,61,,0.029900,0.244500,True,True,False,True,False
kepulauan riau,2022-01,2022,1,0.022000,3.500000,0.560000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-02,2022,2,0.020900,3.500000,-0.200000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-03,2022,3,0.024200,3.500000,0.545000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-04,2022,4,0.024900,3.500000,0.980000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-05,2022,5,0.021100,3.500000,0.905000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-06,2022,6,0.023700,3.500000,0.820000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-07,2022,7,0.027100,3.500000,0.635000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-08,2022,8,0.028100,3.750000,-0.520000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-09,2022,9,0.028700,4.250000,1.000000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-10,2022,10,0.025800,4.750000,-0.190000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-11,2022,11,0.024600,5.250000,-0.190000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2022-12,2022,12,0.023400,5.500000,0.995000,145530000.000000,9.910000,0.737000,64186.110000,58,,0.019100,0.790900,True,True,True,True,False
kepulauan riau,2023-01,2023,1,0.021700,5.750000,-0.185000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-02,2023,2,0.019200,5.750000,0.410000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-03,2023,3,0.022000,5.750000,-0.180000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-04,2023,4,0.017300,5.750000,0.345000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-05,2023,5,0.022000,5.750000,-0.260000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-06,2023,6,0.021100,5.750000,0.405000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-07,2023,7,0.023500,5.750000,0.310000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-08,2023,8,0.017500,5.750000,0.095000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-09,2023,9,0.018700,5.750000,0.270000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-10,2023,10,0.017900,6.000000,0.220000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-11,2023,11,0.017900,6.000000,0.725000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2023-12,2023,12,0.021500,6.000000,0.325000,154065000.000000,9.910000,0.756700,71196.760000,61,,0.038100,0.780500,True,True,True,True,False
kepulauan riau,2024-01,2024,1,0.018300,6.000000,0.033800,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-02,2024,2,0.016900,6.000000,0.026500,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-03,2024,3,0.017600,6.000000,0.033700,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-04,2024,4,0.015500,6.250000,0.030400,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-05,2024,5,0.019500,6.250000,0.036700,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-06,2024,6,0.018700,6.250000,0.035400,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-07,2024,7,0.016100,6.250000,0.028100,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-08,2024,8,0.015200,6.250000,0.026400,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-09,2024,9,0.015100,6.000000,0.025300,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-10,2024,10,0.014900,6.000000,0.023100,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-11,2024,11,0.016500,6.000000,0.018900,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2024-12,2024,12,0.016400,6.000000,0.020900,161424000.000000,9.910000,0.810900,74243.230000,58,,0.036100,0.759500,True,True,True,True,False
kepulauan riau,2025-01,2025,1,0.016000,5.750000,0.020100,172459000.000000,9.910000,0.810300,76973.610000,59,,0.033100,0.717700,True,True,True,True,False
kepulauan riau,2025-02,2025,2,0.016400,5.750000,0.020900,172459000.000000,9.910000,0.810300,76973.610000,59,,0.033100,0.717700,True,True,True,True,False
kepulauan riau,2025-03,2025,3,,5.750000,0.020100,172459000.000000,9.910000,0.810300,76973.610000,59,,0.033100,0.717700,True,True,True,True,False
kepulauan riau,2025-04,2025,4,0.020500,5.750000,0.025600,172459000.000000,9.910000,0.810300,76973.610000,59,,0.033100,0.717700,True,True,True,True,False
kepulauan riau,2025-05,2025,5,0.020700,5.750000,0.017300,172459000.000000,9.910000,0.810300,76973.610000,59,,0.033100,0.717700,True,True,True,True,False
