provinsi_id,nama_provinsi,tanggal,tahun,bulan,twp90_pct,x1_bi_rate_pct,x2_inflasi_yoy,x3_pdrb_per_kapita,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio,x10_rasio_umkm,twp90_lag_1,twp90_lag_2,twp90_lag_3,twp90_lag_6,twp90_lag_12,x1_bi_rate_pct_lag_1,x2_inflasi_yoy_lag_1,x1_bi_rate_pct_lag_3,x2_inflasi_yoy_lag_3,x1_bi_rate_pct_lag_6,x2_inflasi_yoy_lag_6,bulan_sin,bulan_cos,time_trend,log_pdrb,log_tabungan
13,Jambi,2025-04-01,2025,4,0.0192,5.75,0.0184,92786000.0,4.406666666666667,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.0212,0.0173,0.0168,0.0136,0.0126,5.75,0.0032,5.75,0.0046,6.0,0.0184,0.8660254037844387,-0.4999999999999998,39,18.345806335084124,10.771026179516587
13,Jambi,2025-05-01,2025,5,0.0227,5.75,0.0096,92786000.0,4.37,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.0192,0.0212,0.0173,0.0143,0.0136,5.75,0.0184,5.75,-0.0027,6.0,0.0142,0.49999999999999994,-0.8660254037844387,40,18.345806335084124,10.771026179516587
13,Jambi,2025-06-01,2025,6,0.0216,5.5,0.0134,92786000.0,4.333333333333333,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.0227,0.0192,0.0212,0.0153,0.0125,5.75,0.0096,5.75,0.0032,6.0,0.0143,1.2246467991473532e-16,-1.0,41,18.345806335084124,10.771026179516587
13,Jambi,2025-07-01,2025,7,0.0229,5.25,0.0271,92786000.0,4.296666666666667,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.0216,0.0227,0.0192,0.0168,0.0126,5.5,0.0134,5.75,0.0184,5.75,0.0046,-0.4999999999999997,-0.8660254037844388,42,18.345806335084124,10.771026179516587
13,Jambi,2025-08-01,2025,8,0.0222,5.0,0.0276,92786000.0,4.26,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.0229,0.0216,0.0227,0.0173,0.012,5.25,0.0271,5.75,0.0096,5.75,-0.0027,-0.8660254037844384,-0.5000000000000004,43,18.345806335084124,10.771026179516587
13,Jambi,2025-09-01,2025,9,0.023,4.75,0.0377,92786000.0,4.26,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.0222,0.0229,0.0216,0.0212,0.0131,5.0,0.0276,5.5,0.0134,5.75,0.0032,-1.0,-1.8369701987210297e-16,44,18.345806335084124,10.771026179516587
13,Jambi,2025-10-01,2025,10,0.023,4.75,0.0371,92786000.0,4.26,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.023,0.0222,0.0229,0.0192,0.0136,4.75,0.0377,5.25,0.0271,5.75,0.0184,-0.8660254037844386,0.5000000000000001,45,18.345806335084124,10.771026179516587
13,Jambi,2025-11-01,2025,11,0.0218,4.75,0.0355,92786000.0,4.26,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.023,0.023,0.0222,0.0227,0.0143,4.75,0.0371,5.0,0.0276,5.75,0.0096,-0.5000000000000004,0.8660254037844384,46,18.345806335084124,10.771026179516587
13,Jambi,2025-12-01,2025,12,0.0185,4.75,0.0371,92786000.0,4.26,0.8771,47619.86,57.0,1.172,0.0178,0.4938,0.0218,0.023,0.023,0.0216,0.0153,4.75,0.0355,4.75,0.0377,5.5,0.0134,-2.4492935982947064e-16,1.0,47,18.345806335084124,10.771026179516587
14,Sumatera Selatan,2022-01-01,2022,1,0.0229,3.5,0.00885,68239000.0,4.74,0.81,106026.1,98.0,0.8938,0.0295,0.0693,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-02-01,2022,2,0.0239,3.5,-0.0003,68239000.0,4.74,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0229,,,,,3.5,0.00885,,,,,0.8660254037844386,0.5000000000000001,1,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-03-01,2022,3,0.0213,3.5,0.0068,68239000.0,4.721666666666667,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0239,0.0229,,,,3.5,-0.0003,,,,,1.0,6.123233995736766e-17,2,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-04-01,2022,4,0.0219,3.5,0.0092,68239000.0,4.703333333333333,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0213,0.0239,0.0229,,,3.5,0.0068,3.5,0.00885,,,0.8660254037844387,-0.4999999999999998,3,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-05-01,2022,5,0.0216,3.5,0.00895,68239000.0,4.6850000000000005,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0219,0.0213,0.0239,,,3.5,0.0092,3.5,-0.0003,,,0.49999999999999994,-0.8660254037844387,4,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-06-01,2022,6,0.025,3.5,0.00875,68239000.0,4.666666666666667,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0216,0.0219,0.0213,,,3.5,0.00895,3.5,0.0068,,,1.2246467991473532e-16,-1.0,5,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-07-01,2022,7,0.0276,3.5,0.0072,68239000.0,4.648333333333333,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.025,0.0216,0.0219,0.0229,,3.5,0.00875,3.5,0.0092,3.5,0.00885,-0.4999999999999997,-0.8660254037844388,6,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-08-01,2022,8,0.0275,3.75,-0.00675,68239000.0,4.63,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0276,0.025,0.0216,0.0239,,3.5,0.0072,3.5,0.00895,3.5,-0.0003,-0.8660254037844384,-0.5000000000000004,7,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-09-01,2022,9,0.03,4.25,0.0116,68239000.0,4.613333333333333,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0275,0.0276,0.025,0.0213,,3.75,-0.00675,3.5,0.00875,3.5,0.0068,-1.0,-1.8369701987210297e-16,8,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-10-01,2022,10,0.0216,4.75,-0.0014,68239000.0,4.596666666666667,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.03,0.0275,0.0276,0.0219,,4.25,0.0116,3.5,0.0072,3.5,0.0092,-0.8660254037844386,0.5000000000000001,9,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-11-01,2022,11,0.0215,5.25,-0.0007,68239000.0,4.58,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0216,0.03,0.0275,0.0216,,4.75,-0.0014,3.75,-0.00675,3.5,0.00895,-0.5000000000000004,0.8660254037844384,10,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2022-12-01,2022,12,0.0197,5.5,0.0053,68239000.0,4.5633333333333335,0.81,106026.1,98.0,0.8938,0.0295,0.0693,0.0215,0.0216,0.03,0.025,,5.25,-0.0007,4.25,0.0116,3.5,0.00875,-2.4492935982947064e-16,1.0,11,18.03852682153292,11.571450000796018
14,Sumatera Selatan,2023-01-01,2023,1,0.0182,5.75,0.00345,71958000.0,4.546666666666667,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0197,0.0215,0.0216,0.0276,0.0229,5.5,0.0053,4.75,-0.0014,3.5,0.0072,0.49999999999999994,0.8660254037844387,12,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-02-01,2023,2,0.0173,5.75,0.00065,71958000.0,4.53,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0182,0.0197,0.0215,0.0275,0.0239,5.75,0.00345,5.25,-0.0007,3.75,-0.00675,0.8660254037844386,0.5000000000000001,13,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-03-01,2023,3,0.0194,5.75,0.0016,71958000.0,4.46,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0173,0.0182,0.0197,0.03,0.0213,5.75,0.00065,5.5,0.0053,4.25,0.0116,1.0,6.123233995736766e-17,14,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-04-01,2023,4,0.0183,5.75,0.0034,71958000.0,4.390000000000001,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0194,0.0173,0.0182,0.0216,0.0219,5.75,0.0016,5.75,0.00345,4.75,-0.0014,0.8660254037844387,-0.4999999999999998,15,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-05-01,2023,5,0.0252,5.75,0.0004,71958000.0,4.32,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0183,0.0194,0.0173,0.0215,0.0216,5.75,0.0034,5.75,0.00065,5.25,-0.0007,0.49999999999999994,-0.8660254037844387,16,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-06-01,2023,6,0.0243,5.75,0.0032,71958000.0,4.25,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0252,0.0183,0.0194,0.0197,0.025,5.75,0.0004,5.75,0.0016,5.5,0.0053,1.2246467991473532e-16,-1.0,17,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-07-01,2023,7,0.0277,5.75,0.003,71958000.0,4.180000000000001,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0243,0.0252,0.0183,0.0182,0.0276,5.75,0.0032,5.75,0.0034,5.75,0.00345,-0.4999999999999997,-0.8660254037844388,18,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-08-01,2023,8,0.0244,5.75,-0.0004,71958000.0,4.11,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0277,0.0243,0.0252,0.0173,0.0275,5.75,0.003,5.75,0.0004,5.75,0.00065,-0.8660254037844384,-0.5000000000000004,19,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-09-01,2023,9,0.0247,5.75,0.00355,71958000.0,4.086666666666667,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0244,0.0277,0.0243,0.0194,0.03,5.75,-0.0004,5.75,0.0032,5.75,0.0016,-1.0,-1.8369701987210297e-16,20,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-10-01,2023,10,0.0256,6.0,0.0036,71958000.0,4.0633333333333335,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0247,0.0244,0.0277,0.0183,0.0216,5.75,0.00355,5.75,0.003,5.75,0.0034,-0.8660254037844386,0.5000000000000001,21,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-11-01,2023,11,0.0254,6.0,0.0044,71958000.0,4.04,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0256,0.0247,0.0244,0.0252,0.0215,6.0,0.0036,5.75,-0.0004,5.75,0.0004,-0.5000000000000004,0.8660254037844384,22,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2023-12-01,2023,12,0.0272,6.0,0.002,71958000.0,4.016666666666667,0.7002,98718.51,98.0,1.0439,0.0342,0.0716,0.0254,0.0256,0.0247,0.0243,0.0197,6.0,0.0044,5.75,0.00355,5.75,0.0032,-2.4492935982947064e-16,1.0,23,18.09159318733891,11.500037875593671
14,Sumatera Selatan,2024-01-01,2024,1,0.028,6.0,0.0335,75132000.0,3.9933333333333336,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0272,0.0254,0.0256,0.0277,0.0182,6.0,0.002,6.0,0.0036,5.75,0.003,0.49999999999999994,0.8660254037844387,24,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-02-01,2024,2,0.0275,6.0,0.0315,75132000.0,3.97,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.028,0.0272,0.0254,0.0244,0.0173,6.0,0.0335,6.0,0.0044,5.75,-0.0004,0.8660254037844386,0.5000000000000001,25,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-03-01,2024,3,0.0247,6.0,0.0324,75132000.0,3.951666666666666,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0275,0.028,0.0272,0.0247,0.0194,6.0,0.0315,6.0,0.002,5.75,0.00355,1.0,6.123233995736766e-17,26,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-04-01,2024,4,0.0244,6.25,0.0312,75132000.0,3.9333333333333336,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0247,0.0275,0.028,0.0256,0.0183,6.0,0.0324,6.0,0.0335,6.0,0.0036,0.8660254037844387,-0.4999999999999998,27,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-05-01,2024,5,0.0366,6.25,0.0298,75132000.0,3.915,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0244,0.0247,0.0275,0.0254,0.0252,6.25,0.0312,6.0,0.0315,6.0,0.0044,0.49999999999999994,-0.8660254037844387,28,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-06-01,2024,6,0.0348,6.25,0.0248,75132000.0,3.8966666666666665,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0366,0.0244,0.0247,0.0272,0.0243,6.25,0.0298,6.0,0.0324,6.0,0.002,1.2246467991473532e-16,-1.0,29,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-07-01,2024,7,0.0303,6.25,0.0187,75132000.0,3.878333333333333,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0348,0.0366,0.0244,0.028,0.0277,6.25,0.0248,6.25,0.0312,6.0,0.0335,-0.4999999999999997,-0.8660254037844388,30,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-08-01,2024,8,0.028,6.25,0.018,75132000.0,3.86,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0303,0.0348,0.0366,0.0275,0.0244,6.25,0.0187,6.25,0.0298,6.0,0.0315,-0.8660254037844384,-0.5000000000000004,31,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-09-01,2024,9,0.0279,6.0,0.014,75132000.0,3.865,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.028,0.0303,0.0348,0.0247,0.0247,6.25,0.018,6.25,0.0248,6.0,0.0324,-1.0,-1.8369701987210297e-16,32,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-10-01,2024,10,0.0278,6.0,0.0109,75132000.0,3.87,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0279,0.028,0.0303,0.0244,0.0256,6.0,0.014,6.25,0.0187,6.25,0.0312,-0.8660254037844386,0.5000000000000001,33,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-11-01,2024,11,0.0295,6.0,0.0073,75132000.0,3.875,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0278,0.0279,0.028,0.0366,0.0254,6.0,0.0109,6.25,0.018,6.25,0.0298,-0.5000000000000004,0.8660254037844384,34,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2024-12-01,2024,12,0.0302,6.0,0.012,75132000.0,3.88,0.7462,102606.0,97.0,1.1377,0.0224,0.0636,0.0295,0.0278,0.0279,0.0348,0.0272,6.0,0.0073,6.0,0.014,6.25,0.0248,-2.4492935982947064e-16,1.0,35,18.134757137825357,11.538661435512369
14,Sumatera Selatan,2025-01-01,2025,1,0.0314,5.75,0.0092,80663000.0,3.885,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0302,0.0295,0.0278,0.0303,0.028,6.0,0.012,6.0,0.0109,6.25,0.0187,0.49999999999999994,0.8660254037844387,36,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-02-01,2025,2,0.031,5.75,0.0049,80663000.0,3.89,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0314,0.0302,0.0295,0.028,0.0275,5.75,0.0092,6.0,0.0073,6.25,0.018,0.8660254037844386,0.5000000000000001,37,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-03-01,2025,3,0.0306,5.75,0.0177,80663000.0,3.856666666666667,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.031,0.0314,0.0302,0.0279,0.0247,5.75,0.0049,6.0,0.012,6.0,0.014,1.0,6.123233995736766e-17,38,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-04-01,2025,4,0.0273,5.75,0.0274,80663000.0,3.823333333333333,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0306,0.031,0.0314,0.0278,0.0244,5.75,0.0177,5.75,0.0092,6.0,0.0109,0.8660254037844387,-0.4999999999999998,39,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-05-01,2025,5,0.0282,5.75,0.0233,80663000.0,3.79,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0273,0.0306,0.031,0.0295,0.0366,5.75,0.0274,5.75,0.0049,6.0,0.0073,0.49999999999999994,-0.8660254037844387,40,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-06-01,2025,6,0.0266,5.5,0.0244,80663000.0,3.756666666666667,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0282,0.0273,0.0306,0.0302,0.0348,5.75,0.0233,5.75,0.0177,6.0,0.012,1.2246467991473532e-16,-1.0,41,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-07-01,2025,7,0.0251,5.25,0.0288,80663000.0,3.723333333333333,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0266,0.0282,0.0273,0.0314,0.0303,5.5,0.0244,5.75,0.0274,5.75,0.0092,-0.4999999999999997,-0.8660254037844388,42,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-08-01,2025,8,0.0246,5.0,0.0304,80663000.0,3.69,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0251,0.0266,0.0282,0.031,0.028,5.25,0.0288,5.75,0.0233,5.75,0.0049,-0.8660254037844384,-0.5000000000000004,43,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-09-01,2025,9,0.028,4.75,0.0344,80663000.0,3.69,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0246,0.0251,0.0266,0.0306,0.0279,5.0,0.0304,5.5,0.0244,5.75,0.0177,-1.0,-1.8369701987210297e-16,44,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-10-01,2025,10,0.0277,4.75,0.0349,80663000.0,3.69,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.028,0.0246,0.0251,0.0273,0.0278,4.75,0.0344,5.25,0.0288,5.75,0.0274,-0.8660254037844386,0.5000000000000001,45,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-11-01,2025,11,0.0309,4.75,0.0291,80663000.0,3.69,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0277,0.028,0.0246,0.0282,0.0295,4.75,0.0349,5.0,0.0304,5.75,0.0233,-0.5000000000000004,0.8660254037844384,46,18.205790552271566,11.585590532351647
14,Sumatera Selatan,2025-12-01,2025,12,0.0308,4.75,0.0291,80663000.0,3.69,0.7698,107536.03,98.0,1.1147,0.0246,0.0603,0.0309,0.0277,0.028,0.0266,0.0302,4.75,0.0291,4.75,0.0344,5.5,0.0244,-2.4492935982947064e-16,1.0,47,18.205790552271566,11.585590532351647
15,Bengkulu,2022-01-01,2022,1,0.0292,3.5,0.0054,43757000.0,3.39,0.758,16379.51,32.0,1.599,0.0147,0.5038,,,,,,,,,,,,0.49999999999999994,0.8660254037844387,0,17.59416218082275,9.703847492453495
15,Bengkulu,2022-02-01,2022,2,0.0267,3.5,-0.001,43757000.0,3.39,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0292,,,,,3.5,0.0054,,,,,0.8660254037844386,0.5000000000000001,1,17.59416218082275,9.703847492453495
15,Bengkulu,2022-03-01,2022,3,0.0254,3.5,0.0074,43757000.0,3.4233333333333333,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0267,0.0292,,,,3.5,-0.001,,,,,1.0,6.123233995736766e-17,2,17.59416218082275,9.703847492453495
15,Bengkulu,2022-04-01,2022,4,0.0264,3.5,0.0145,43757000.0,3.4566666666666666,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0254,0.0267,0.0292,,,3.5,0.0074,3.5,0.0054,,,0.8660254037844387,-0.4999999999999998,3,17.59416218082275,9.703847492453495
15,Bengkulu,2022-05-01,2022,5,0.0284,3.5,0.0053,43757000.0,3.49,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0264,0.0254,0.0267,,,3.5,0.0145,3.5,-0.001,,,0.49999999999999994,-0.8660254037844387,4,17.59416218082275,9.703847492453495
15,Bengkulu,2022-06-01,2022,6,0.0342,3.5,0.006,43757000.0,3.523333333333333,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0284,0.0264,0.0254,,,3.5,0.0053,3.5,0.0074,,,1.2246467991473532e-16,-1.0,5,17.59416218082275,9.703847492453495
15,Bengkulu,2022-07-01,2022,7,0.0378,3.5,0.0091,43757000.0,3.556666666666666,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0342,0.0284,0.0264,0.0292,,3.5,0.006,3.5,0.0145,3.5,0.0054,-0.4999999999999997,-0.8660254037844388,6,17.59416218082275,9.703847492453495
15,Bengkulu,2022-08-01,2022,8,0.0363,3.75,-0.0024,43757000.0,3.59,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0378,0.0342,0.0284,0.0267,,3.5,0.0091,3.5,0.0053,3.5,-0.001,-0.8660254037844384,-0.5000000000000004,7,17.59416218082275,9.703847492453495
15,Bengkulu,2022-09-01,2022,9,0.0377,4.25,0.0122,43757000.0,3.5266666666666664,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0363,0.0378,0.0342,0.0254,,3.75,-0.0024,3.5,0.006,3.5,0.0074,-1.0,-1.8369701987210297e-16,8,17.59416218082275,9.703847492453495
15,Bengkulu,2022-10-01,2022,10,0.0207,4.75,-0.0014,43757000.0,3.4633333333333334,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0377,0.0363,0.0378,0.0264,,4.25,0.0122,3.5,0.0091,3.5,0.0145,-0.8660254037844386,0.5000000000000001,9,17.59416218082275,9.703847492453495
15,Bengkulu,2022-11-01,2022,11,0.0219,5.25,0.0005,43757000.0,3.4,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0207,0.0377,0.0363,0.0284,,4.75,-0.0014,3.75,-0.0024,3.5,0.0053,-0.5000000000000004,0.8660254037844384,10,17.59416218082275,9.703847492453495
15,Bengkulu,2022-12-01,2022,12,0.018,5.5,0.0023,43757000.0,3.3366666666666664,0.758,16379.51,32.0,1.599,0.0147,0.5038,0.0219,0.0207,0.0377,0.0342,,5.25,0.0005,4.25,0.0122,3.5,0.006,-2.4492935982947064e-16,1.0,11,17.59416218082275,9.703847492453495
15,Bengkulu,2023-01-01,2023,1,0.0177,5.75,0.0062,46301000.0,3.273333333333333,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.018,0.0219,0.0207,0.0378,0.0292,5.5,0.0023,4.75,-0.0014,3.5,0.0091,0.49999999999999994,0.8660254037844387,12,17.650674138693166,9.695160566785376
15,Bengkulu,2023-02-01,2023,2,0.0152,5.75,0.0004,46301000.0,3.21,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0177,0.018,0.0219,0.0363,0.0267,5.75,0.0062,5.25,0.0005,3.75,-0.0024,0.8660254037844386,0.5000000000000001,13,17.650674138693166,9.695160566785376
15,Bengkulu,2023-03-01,2023,3,0.013,5.75,0.0025,46301000.0,3.245,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0152,0.0177,0.018,0.0377,0.0254,5.75,0.0004,5.5,0.0023,4.25,0.0122,1.0,6.123233995736766e-17,14,17.650674138693166,9.695160566785376
15,Bengkulu,2023-04-01,2023,4,0.0113,5.75,0.0028,46301000.0,3.28,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.013,0.0152,0.0177,0.0207,0.0264,5.75,0.0025,5.75,0.0062,4.75,-0.0014,0.8660254037844387,-0.4999999999999998,15,17.650674138693166,9.695160566785376
15,Bengkulu,2023-05-01,2023,5,0.0152,5.75,0.0017,46301000.0,3.315,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0113,0.013,0.0152,0.0219,0.0284,5.75,0.0028,5.75,0.0004,5.25,0.0005,0.49999999999999994,-0.8660254037844387,16,17.650674138693166,9.695160566785376
15,Bengkulu,2023-06-01,2023,6,0.0139,5.75,0.0021,46301000.0,3.35,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0152,0.0113,0.013,0.018,0.0342,5.75,0.0017,5.75,0.0025,5.5,0.0023,1.2246467991473532e-16,-1.0,17,17.650674138693166,9.695160566785376
15,Bengkulu,2023-07-01,2023,7,0.0171,5.75,0.0049,46301000.0,3.385,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0139,0.0152,0.0113,0.0177,0.0378,5.75,0.0021,5.75,0.0028,5.75,0.0062,-0.4999999999999997,-0.8660254037844388,18,17.650674138693166,9.695160566785376
15,Bengkulu,2023-08-01,2023,8,0.0126,5.75,-0.0007,46301000.0,3.42,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0171,0.0139,0.0152,0.0152,0.0363,5.75,0.0049,5.75,0.0017,5.75,0.0004,-0.8660254037844384,-0.5000000000000004,19,17.650674138693166,9.695160566785376
15,Bengkulu,2023-09-01,2023,9,0.0114,5.75,0.0023,46301000.0,3.3783333333333334,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0126,0.0171,0.0139,0.013,0.0377,5.75,-0.0007,5.75,0.0021,5.75,0.0025,-1.0,-1.8369701987210297e-16,20,17.650674138693166,9.695160566785376
15,Bengkulu,2023-10-01,2023,10,0.0114,6.0,0.0028,46301000.0,3.3366666666666664,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0114,0.0126,0.0171,0.0113,0.0207,5.75,0.0023,5.75,0.0049,5.75,0.0028,-0.8660254037844386,0.5000000000000001,21,17.650674138693166,9.695160566785376
15,Bengkulu,2023-11-01,2023,11,0.0111,6.0,0.003,46301000.0,3.295,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0114,0.0114,0.0126,0.0152,0.0219,6.0,0.0028,5.75,-0.0007,5.75,0.0017,-0.5000000000000004,0.8660254037844384,22,17.650674138693166,9.695160566785376
15,Bengkulu,2023-12-01,2023,12,0.0113,6.0,0.0024,46301000.0,3.2533333333333334,0.7763,16237.83,32.0,1.7123,0.0193,0.5013,0.0111,0.0114,0.0114,0.0139,0.018,6.0,0.003,5.75,0.0023,5.75,0.0021,-2.4492935982947064e-16,1.0,23,17.650674138693166,9.695160566785376
15,Bengkulu,2024-01-01,2024,1,0.0114,6.0,0.0283,49233000.0,3.2116666666666664,0.8267,17668.36,32.0,1.6732,0.0146,0.4756,0.0113,0.0111,0.0114,0.0171,0.0177,6.0,0.0024,6.0,0.0028,5.75,0.0049,0.49999999999999994,0.8660254037844387,24,17.712074708641453,9.779587345076585
15,Bengkulu,2024-02-01,2024,2,0.0139,6.0,0.0368,49233000.0,3.17,0.8267,17668.36,32.0,1.6732,0.0146,0.4756,0.0114,0.0113,0.0111,0.0126,0.0152,6.0,0.0283,6.0,0.003,5.75,-0.0007,0.8660254037844386,0.5000000000000001,25,17.712074708641453,9.779587345076585
15,Bengkulu,2024-03-01,2024,3,0.0131,6.0,0.0356,49233000.0,3.16,0.8267,17668.36,32.0,1.6732,0.0146,0.4756,0.0139,0.0114,0.0113,0.0114,0.013,6.0,0.0368,6.0,0.0024,5.75,0.0023,1.0,6.123233995736766e-17,26,17.712074708641453,9.779587345076585
15,Bengkulu,2024-04-01,2024,4,0.0144,6.25,0.0362,49233000.0,3.15,0.8267,17668.36,32.0,1.6732,0.0146,0.4756,0.0131,0.0139,0.0114,0.0114,0.0113,6.0,0.0356,6.0,0.0283,6.0,0.0028,0.8660254037844387,-0.4999999999999998,27,17.712074708641453,9.779587345076585
