provinsi_id,nama_provinsi,tahun,twp90_avg,twp90_std,twp90_max,twp90_min,x1_bi_rate_avg,x2_inflasi_avg,x2_inflasi_std,x3_pdrb,x4_tpt,x5_internet,x6_tabungan,x7_kc_bank,x8_ldr,x9_npl,x10_umkm,log_pdrb,log_tabungan,log_kc_bank,twp90_avg_lag1,x1_bi_rate_avg_lag1,x2_inflasi_avg_lag1,x9_npl_lag1,x8_ldr_lag1,log_pdrb_lag1,delta_twp90,delta_npl,delta_pdrb_pct
20,Kalimantan Timur,2024,0.018616666666666667,0.0038482187929986364,0.0242,0.0137,6.104166666666667,0.024983333333333333,0.006980470592801727,212117000.0,5.445,0.8063,169406.11,110.0,0.6499,0.0198,0.3503,19.172648571909612,12.040060031984003,4.709530201312334,0.02093333333333333,5.8125,0.002858333333333334,0.0189,0.6447,19.189881150931544,-0.002316666666666665,0.0009000000000000015,-0.01708494745231781
20,Kalimantan Timur,2025,0.018125,0.0021084785553051803,0.0221,0.0159,5.291666666666667,0.015024999999999998,0.008448574382161117,208331000.0,5.255,0.8883,165206.04,110.0,0.6999,0.0212,0.3322,19.1546387237699,12.014954754173127,4.709530201312334,0.018616666666666667,6.104166666666667,0.024983333333333333,0.0198,0.6499,19.172648571909612,-0.000491666666666668,0.0013999999999999985,-0.017848640137282712
21,Kalimantan Selatan,2022,0.026975,0.004650733080044283,0.0346,0.0203,4.0,0.005566666666666667,0.00460035242391737,60213000.0,4.470000000000001,0.83,71961.95,71.0,0.7907,0.0257,0.3414,17.913398850417448,11.183906682221417,4.276666119016055,,,,,,,,,
21,Kalimantan Selatan,2023,0.024158333333333334,0.0021253698430383763,0.0277,0.0212,5.8125,0.0023241666666666667,0.0022805360547401344,63754000.0,4.13,0.7782,77407.31,71.0,0.8358,0.022,0.3612,17.970542500817746,11.256849418155765,4.276666119016055,0.026975,4.0,0.005566666666666667,0.0257,0.7907,17.913398850417448,-0.0028166666666666652,-0.003700000000000002,0.05880789862654234
21,Kalimantan Selatan,2024,0.018575,0.003085486553645514,0.023,0.014,6.104166666666667,0.022433333333333333,0.004243783332086707,67122000.0,4.045,0.7176,88274.75,70.0,0.8811,0.0216,0.307,18.022022431955367,11.388220716937216,4.2626798770413155,0.024158333333333334,5.8125,0.0023241666666666667,0.022,0.8358,17.970542500817746,-0.0055833333333333325,-0.0003999999999999976,0.052828057847350784
21,Kalimantan Selatan,2025,0.021841666666666665,0.0018661863559547096,0.0251,0.0194,5.291666666666667,0.02074166666666667,0.011141850534508769,70577000.0,4.05,0.6467,90939.27,71.0,0.9028,0.0257,0.2905,18.072214884518047,11.417958196365138,4.276666119016055,0.018575,6.104166666666667,0.022433333333333333,0.0216,0.8811,18.022022431955367,0.0032666666666666642,0.0040999999999999995,0.05147343642918867
22,Sulawesi Utara,2022,0.020300000000000002,0.0028866463712632477,0.0244,0.0164,4.0,0.0041041666666666666,0.006848770902781599,59021000.0,6.5600000000000005,0.805,27300.69,61.0,1.6142,0.0275,0.2885,17.893403887687665,10.214703884018935,4.127134385045092,,,,,,,,,
22,Sulawesi Utara,2023,0.0161,0.0025697541445897825,0.0209,0.0129,5.8125,0.0025791666666666667,0.003490927093151183,64131000.0,6.145,0.7788,28351.02,61.0,1.7227,0.0247,0.274,17.97643843992261,10.252453558822166,4.127134385045092,0.020300000000000002,4.0,0.0041041666666666666,0.0275,1.6142,17.893403887687665,-0.004200000000000002,-0.0028000000000000004,0.08657935311160436
22,Sulawesi Utara,2024,0.012333333333333333,0.001483443986339242,0.0153,0.0101,6.104166666666667,0.034258333333333335,0.011676118465664968,69352000.0,5.915,0.7181,28247.96,60.0,1.8325,0.0209,0.2614,18.05470555794981,10.248811921737637,4.110873864173311,0.0161,5.8125,0.0025791666666666667,0.0247,1.7227,17.97643843992261,-0.0037666666666666664,-0.0038000000000000013,0.08141148586487024
22,Sulawesi Utara,2025,0.018183333333333333,0.004675046588651347,0.0271,0.0135,5.291666666666667,0.012025000000000001,0.007847886223806905,75235000.0,6.01,0.7384,31083.56,59.0,1.6875,0.0238,0.2597,18.136127119466803,10.344466511866248,4.0943445622221,0.012333333333333333,6.104166666666667,0.034258333333333335,0.0209,1.8325,18.05470555794981,0.005849999999999999,0.0029000000000000033,0.08482812319760069
23,Gorontalo,2022,0.01589166666666667,0.003934337955935554,0.0215,0.0106,4.0,0.0042250000000000005,0.006917977239837458,39691000.0,2.915,0.758,5979.34,19.0,2.8491,0.0356,0.7571,17.496635044899772,8.696232701515717,2.995732273553991,,,,,,,,,
23,Gorontalo,2023,0.010991666666666665,0.0015162503591145992,0.0145,0.0091,5.8125,0.003191666666666667,0.00547464541538924,42341000.0,3.065,0.7988,5998.75,19.0,2.9248,0.0538,0.8355,17.561266465337678,8.699473080675446,2.995732273553991,0.01589166666666667,4.0,0.0042250000000000005,0.0356,2.8491,17.496635044899772,-0.004900000000000003,0.0182,0.06676576553878721
23,Gorontalo,2024,0.009716666666666667,0.00287681431553387,0.017,0.0066,6.104166666666667,0.02878333333333333,0.01849239811054228,44437000.0,3.09,0.6436,6108.53,19.0,2.8602,0.0343,0.9037,17.609583036210115,8.717605126129985,2.995732273553991,0.010991666666666665,5.8125,0.003191666666666667,0.0538,2.9248,17.561266465337678,-0.0012749999999999984,-0.019500000000000003,0.04950284594128629
23,Gorontalo,2025,0.015958333333333335,0.0019100015865454293,0.0205,0.014,5.291666666666667,0.0151,0.01392251283484284,47477000.0,3.27,0.7241,6581.48,19.0,2.6763,0.0374,0.9218,17.675755962273612,8.792166853006563,2.995732273553991,0.009716666666666667,6.104166666666667,0.02878333333333333,0.0343,2.8602,17.609583036210115,0.006241666666666668,0.0031000000000000055,0.06841145891936895
24,Sulawesi Tengah,2022,0.014758333333333333,0.002441109409984556,0.02,0.0113,4.0,0.005045833333333334,0.0055916926341807735,106068000.0,3.335,0.773,29803.27,45.0,1.5185,0.0167,0.3077,18.479590965259,10.30240695081927,3.828641396489095,,,,,,,,,
24,Sulawesi Tengah,2023,0.017091666666666668,0.0034139974791845985,0.021,0.0116,5.8125,0.002558333333333333,0.0027934853867633896,112461000.0,3.22,0.6444,29551.88,48.0,1.6331,0.0174,0.3262,18.538117061731274,10.293936480014073,3.8918202981106265,0.014758333333333333,4.0,0.005045833333333334,0.0167,1.5185,18.479590965259,0.002333333333333335,0.0006999999999999992,0.06027265527774639
24,Sulawesi Tengah,2024,0.016058333333333334,0.0019556251422421685,0.0193,0.0134,6.104166666666667,0.025575,0.007183203261143947,120750000.0,3.045,0.6047,32273.1,48.0,1.8195,0.0143,0.2924,18.60923285877853,10.382020329965853,3.8918202981106265,0.017091666666666668,5.8125,0.002558333333333333,0.0174,1.6331,18.538117061731274,-0.001033333333333334,-0.0030999999999999986,0.07370555125776934
24,Sulawesi Tengah,2025,0.016375,0.0007509085406117282,0.0175,0.0154,5.291666666666667,0.026575,0.014792143184812673,131643000.0,2.9699999999999998,0.6357,32901.74,48.0,1.713,0.0188,0.307,18.695604278801746,10.401311215960426,3.8918202981106265,0.016058333333333334,6.104166666666667,0.025575,0.0143,1.8195,18.60923285877853,0.0003166666666666665,0.0045000000000000005,0.09021118012422358
25,Sulawesi Barat,2022,0.012508333333333335,0.001287321626361093,0.0144,0.0094,4.0,0.0039833333333333335,0.007535351030410936,37034000.0,2.7249999999999996,0.576,5701.06,17.0,1.9109,0.0189,0.6098,17.427346994582113,8.648582792040896,2.8903717578961645,,,,,,,,,
25,Sulawesi Barat,2023,0.010483333333333332,0.0019380558831108572,0.0142,0.0073,5.8125,0.0015166666666666668,0.0029076179983351367,39547000.0,2.6550000000000002,0.6078,5884.6,17.0,2.0217,0.0218,0.6244,17.493000421237106,8.680263968618055,2.8903717578961645,0.012508333333333335,4.0,0.0039833333333333335,0.0189,1.9109,17.427346994582113,-0.0020250000000000025,0.0029,0.06785656423826758
25,Sulawesi Barat,2024,0.008183333333333334,0.003748413805945931,0.0194,0.0057,6.104166666666667,0.019033333333333333,0.004755921349096081,42718000.0,2.85,0.5911,6192.23,17.0,2.0029,0.0215,0.6127,17.57013095845022,8.731212038953426,2.8903717578961645,0.010483333333333332,5.8125,0.0015166666666666668,0.0218,2.0217,17.493000421237106,-0.0022999999999999982,-0.00030000000000000165,0.08018307330518115
25,Sulawesi Barat,2025,0.012624999999999999,0.0008280590668435549,0.0143,0.011,5.291666666666667,0.023816666666666667,0.012337513624075251,46654000.0,3.0149999999999997,0.5303,6534.58,17.0,1.9292,0.0281,0.6052,17.658269247925027,8.785016374989185,2.8903717578961645,0.008183333333333334,6.104166666666667,0.019033333333333333,0.0215,2.0029,17.57013095845022,0.004441666666666665,0.006600000000000002,0.09213914509106225
26,Sulawesi Selatan,2022,0.019425,0.0036658435715274454,0.0238,0.0132,4.0,0.004443333333333333,0.004983542612409065,65353000.0,5.13,0.758,112190.9,135.0,1.2182,0.025,0.4014,17.99531391893881,11.62796607695136,4.912654885736052,,,,,,,,,
26,Sulawesi Selatan,2023,0.020399999999999998,0.0027729210066446005,0.0266,0.0171,5.8125,0.0021383333333333332,0.0026130923280954913,69710000.0,4.795,0.7613,122158.08,133.0,1.2663,0.0281,0.3858,18.059854351807726,11.71307940875741,4.897839799950911,0.019425,4.0,0.004443333333333333,0.025,1.2182,17.99531391893881,0.0009749999999999967,0.0030999999999999986,0.06666870686885074
26,Sulawesi Selatan,2024,0.017133333333333334,0.0022050905293035583,0.0206,0.0139,6.104166666666667,0.020483333333333333,0.005532356613322185,73573000.0,4.545,0.7181,127591.14,132.0,1.2624,0.0269,0.3743,18.113788682159836,11.756594049249465,4.890349128221754,0.020399999999999998,5.8125,0.0021383333333333332,0.0281,1.2663,18.059854351807726,-0.0032666666666666642,-0.0011999999999999997,0.055415291923683885
26,Sulawesi Selatan,2025,0.016858333333333333,0.001129326696699757,0.019,0.0153,5.291666666666667,0.019991666666666668,0.013711737396269023,78748000.0,4.585,0.7603,131955.27,132.0,1.2442,0.03,0.3672,18.18176345122085,11.790225858801767,4.890349128221754,0.017133333333333334,6.104166666666667,0.020483333333333333,0.0269,1.2624,18.113788682159836,-0.00027500000000000094,0.0030999999999999986,0.07033830345371261
27,Sulawesi Tenggara,2022,0.011283333333333333,0.0017182619830585332,0.0142,0.009,4.0,0.006241666666666666,0.006068316875128531,58715000.0,3.61,0.736,29600.6,41.0,1.2209,0.0148,0.1509,17.888205805812742,10.295583692905337,3.7376696182833684,,,,,,,,,
27,Sulawesi Tenggara,2023,0.009541666666666667,0.001438723129175396,0.0134,0.0078,5.8125,0.0021,0.0034344511272479256,64088000.0,3.4050000000000002,0.7392,30234.6,44.0,1.1837,0.0162,0.1553,17.975767712480636,10.31677531706143,3.8066624897703196,0.011283333333333333,4.0,0.006241666666666666,0.0148,1.2209,17.888205805812742,-0.0017416666666666657,0.0013999999999999985,0.09150983564676829
27,Sulawesi Tenggara,2024,0.016766666666666666,0.006792821522933179,0.0291,0.0077,6.104166666666667,0.019466666666666667,0.008385413019950268,67840000.0,3.1550000000000002,0.6505,31624.72,44.0,1.2698,0.0163,0.1265,18.032662564188488,10.361725992569081,3.8066624897703196,0.009541666666666667,5.8125,0.0021,0.0162,1.1837,17.975767712480636,0.007224999999999999,9.99999999999994e-05,0.05854450131069777
27,Sulawesi Tenggara,2025,0.014808333333333333,0.0006359793211808831,0.0159,0.0139,5.291666666666667,0.022766666666666668,0.014255163870320713,72031000.0,3.29,0.7382,30892.8,44.0,1.3153,0.0192,0.1288,18.09260715375635,10.338310795504293,3.8066624897703196,0.016766666666666666,6.104166666666667,0.019466666666666667,0.0163,1.2698,18.032662564188488,-0.0019583333333333328,0.0029,0.061777712264150964
28,Bali,2022,0.018966666666666666,0.002196829671608749,0.0216,0.0148,4.0,0.004516666666666666,0.0066555285745056045,56093000.0,4.82,0.734,117121.56,88.0,0.7413,0.024,0.5277,17.84252160335154,11.670976186879756,4.48863636973214,,,,,,,,,
28,Bali,2023,0.014216666666666667,0.0019798224591354063,0.0178,0.0103,5.8125,0.0028166666666666665,0.0025049345240339056,62299000.0,3.21,0.8088,139257.66,85.0,0.6625,0.0159,0.543,17.94745594831611,11.844088346161,4.454347296253507,0.018966666666666666,4.0,0.004516666666666666,0.024,0.7413,17.84252160335154,-0.004749999999999999,-0.0081,0.11063769097748377
28,Bali,2024,0.014766666666666666,0.0018052113113948404,0.0177,0.0117,6.104166666666667,0.02866666666666667,0.005658514635378077,67318000.0,1.83,0.8547,159657.68,87.0,0.6223,0.0131,0.5419,18.02493823284719,11.98079356559703,4.477336814478207,0.014216666666666667,5.8125,0.0028166666666666665,0.0159,0.6625,17.94745594831611,0.0005499999999999984,-0.0028000000000000004,0.08056309090033542
28,Bali,2025,0.015391666666666666,0.004913332202623118,0.0227,0.01,5.291666666666667,0.024183333333333334,0.005370598973423107,72658000.0,1.5350000000000001,0.9059,168212.72,90.0,0.6104,0.0137,0.5283,18.101274072680557,12.032990592754416,4.51085950651685,0.014766666666666666,6.104166666666667,0.02866666666666667,0.0131,0.6223,18.02493823284719,0.0006250000000000006,0.0005999999999999998,0.07932499480079613
29,Nusa Tenggara Barat,2022,0.03075,0.01194605298072053,0.0537,0.0148,4.0,0.0051125,0.006472533752852755,28671000.0,3.4050000000000002,0.651,33799.07,49.0,1.6055,0.0164,0.3589,17.171396751794873,10.428218152474884,3.912023005428146,,,,,,,,,
29,Nusa Tenggara Barat,2023,0.065,0.0067521040491767504,0.0767,0.058,5.8125,0.00245,0.0018677891646640325,29926000.0,3.2649999999999997,0.7135,36458.79,48.0,1.7207,0.0115,0.3384,17.21423825914126,10.50396528847937,3.8918202981106265,0.03075,4.0,0.0051125,0.0164,1.6055,17.171396751794873,0.03425,-0.004900000000000002,0.0437724530012904
29,Nusa Tenggara Barat,2024,0.05050833333333333,0.006105207662812182,0.0571,0.0329,6.104166666666667,0.022975,0.007896964318935818,32282000.0,3.0149999999999997,0.6611,42514.35,47.0,1.6137,0.0202,0.3291,17.290020388292376,10.657620466174576,3.871201010907891,0.065,5.8125,0.00245,0.0115,1.7207,17.21423825914126,-0.014491666666666674,0.0087,0.07872752790215864
29,Nusa Tenggara Barat,2025,0.04040833333333333,0.0036832442056952837,0.0477,0.0339,5.291666666666667,0.020641666666666666,0.010123820544845823,33667000.0,3.14,0.7288,42454.7,47.0,1.7245,0.0236,0.3057,17.332028716781185,10.656216458343703,3.871201010907891,0.05050833333333333,6.104166666666667,0.022975,0.0202,1.6137,17.290020388292376,-0.010099999999999998,0.0034000000000000002,0.042903165850938674
30,Nusa Tenggara Timur,2022,0.019591666666666667,0.0025461051657682003,0.0227,0.0149,4.0,0.004588333333333333,0.0066766047894982914,21658000.0,3.42,0.719,32858.5,58.0,1.2102,0.0134,0.4126,16.890885505342776,10.399996175407326,4.07753744390572,,,,,,,,,
30,Nusa Tenggara Timur,2023,0.01355,0.0042459606472719244,0.0202,0.0075,5.8125,0.002428333333333333,0.0052785463448899944,23079000.0,3.12,0.7211,34690.92,60.0,1.2752,0.0165,0.4162,16.954433714438615,10.45426208579454,4.110873864173311,0.019591666666666667,4.0,0.004588333333333333,0.0134,1.2102,16.890885505342776,-0.006041666666666667,0.0031000000000000003,0.06561085972850678
30,Nusa Tenggara Timur,2024,0.007025,0.0027250104253345193,0.0143,0.0044,6.104166666666667,0.01685,0.007631096668476711,24303000.0,3.0949999999999998,0.6775,34538.09,60.0,1.3145,0.0325,0.4017,17.00611039862792,10.449847005088401,4.110873864173311,0.01355,5.8125,0.002428333333333333,0.0165,1.2752,16.954433714438615,-0.0065249999999999996,0.016,0.05303522682958528
30,Nusa Tenggara Timur,2025,0.015533333333333335,0.0032586481673828912,0.0206,0.0103,5.291666666666667,0.018491666666666667,0.00883664460521005,25837000.0,3.27,0.6969,36437.48,60.0,1.2431,0.0381,0.3918,17.06731816977163,10.503380638099957,4.110873864173311,0.007025,6.104166666666667,0.01685,0.0325,1.3145,17.00611039862792,0.008508333333333335,0.005600000000000001,0.06311977945109648
31,Maluku Utara,2022,0.016025,0.0027472713735632306,0.0215,0.0124,4.0,0.0028000000000000004,0.007696161971457533,53776000.0,4.48,0.686,9975.77,22.0,1.4076,0.0107,0.2762,17.80033784754268,9.208014669625832,3.1354942159291497,,,,,,,,,
31,Maluku Utara,2023,0.013058333333333333,0.0020619753694558094,0.0174,0.011,5.8125,0.0036416666666666667,0.008808720713364717,64270000.0,4.455,0.7125,10636.62,22.0,1.3973,0.0152,0.2955,17.978603532906828,9.272152053664065,3.1354942159291497,0.016025,4.0,0.0028000000000000004,0.0107,1.4076,17.80033784754268,-0.002966666666666668,0.0045000000000000005,0.19514281463850036
31,Maluku Utara,2024,0.009458333333333334,0.002138588461125844,0.0132,0.0072,6.104166666666667,0.029924999999999997,0.0071126168308027204,71517000.0,4.095000000000001,0.6845,12495.51,22.0,1.2836,0.0226,0.2866,18.085445755623727,9.433204684306816,3.1354942159291497,0.013058333333333333,5.8125,0.0036416666666666667,0.0152,1.3973,17.978603532906828,-0.003599999999999999,0.007399999999999999,0.112758674342617
31,Maluku Utara,2025,0.007899999999999999,0.0018988034509802604,0.0125,0.006,5.291666666666667,0.014066666666666667,0.011126490366633492,97262000.0,4.404999999999999,0.6747,14972.34,22.0,1.0673,0.0283,0.2843,18.392918936448204,9.614026565420145,3.1354942159291497,0.009458333333333334,6.104166666666667,0.029924999999999997,0.0226,1.2836,18.085445755623727,-0.0015583333333333352,0.0057,0.3599843393878379
32,Maluku,2022,0.02903333333333333,0.01281507161923259,0.0474,0.0136,4.0,0.004470833333333334,0.007418878202793114,28537000.0,6.66,0.705,14033.57,35.0,1.0552,0.0174,0.371,17.166712083902965,9.549278850635154,3.58351893845611,,,,,,,,,
32,Maluku,2023,0.019375,0.007859808579672339,0.0327,0.0119,5.8125,0.0025166666666666666,0.003907587801219881,30455000.0,6.195,0.7499,14371.65,36.0,1.121,0.0223,0.3913,17.231760775088052,9.573082374040654,3.6109179126442243,0.02903333333333333,4.0,0.004470833333333334,0.0174,1.0552,17.166712083902965,-0.009658333333333331,0.004900000000000002,0.06721098924203672
32,Maluku,2024,0.009741666666666668,0.00288836485146034,0.0144,0.0068,6.104166666666667,0.026566666666666666,0.007805281816976519,32199000.0,6.035,0.6568,14445.46,36.0,1.181,0.0246,0.3771,17.287445985188636,9.578204680828453,3.6109179126442243,0.019375,5.8125,0.0025166666666666666,0.0223,1.121,17.231760775088052,-0.009633333333333332,0.0023,0.05726481694303076
32,Maluku,2025,0.008749999999999999,0.0015530029561524284,0.0115,0.0066,5.291666666666667,0.025458333333333333,0.008999238183245729,33652000.0,6.109999999999999,0.6548,14975.42,36.0,1.1592,0.0282,0.3784,17.331583077368755,9.614232243195918,3.6109179126442243,0.009741666666666668,6.104166666666667,0.026566666666666666,0.0246,1.181,17.287445985188636,-0.0009916666666666685,0.003599999999999999,0.04512562501941053
